DICOM Location,Cluster Label
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0334.2015.12.22.20.43.43.507395.358712570.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0482.2015.12.22.20.43.43.507395.358716122.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0004.2015.12.22.20.43.43.507395.358704650.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0182.2015.12.22.20.43.43.507395.358708922.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0483.2015.12.22.20.43.43.507395.358716146.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0575.2015.12.22.20.43.43.507395.358720734.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0281.2015.12.22.20.43.43.507395.358711298.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0254.2015.12.22.20.43.43.507395.358710650.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0097.2015.12.22.20.43.43.507395.358706882.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0467.2015.12.22.20.43.43.507395.358715762.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0090.2015.12.22.20.43.43.507395.358706714.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0123.2015.12.22.20.43.43.507395.358707506.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0553.2015.12.22.20.43.43.507395.358720205.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0219.2015.12.22.20.43.43.507395.358709810.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0108.2015.12.22.20.43.43.507395.358707146.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0559.2015.12.22.20.43.43.507395.358720349.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0135.2015.12.22.20.43.43.507395.358707794.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0110.2015.12.22.20.43.43.507395.358707194.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0399.2015.12.22.20.43.43.507395.358714130.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0476.2015.12.22.20.43.43.507395.358715978.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0326.2015.12.22.20.43.43.507395.358712378.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0127.2015.12.22.20.43.43.507395.358707602.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0174.2015.12.22.20.43.43.507395.358708730.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0598.2015.12.22.20.43.43.507395.358721286.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0376.2015.12.22.20.43.43.507395.358713578.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0013.2015.12.22.20.43.43.507395.358704866.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0369.2015.12.22.20.43.43.507395.358713410.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0168.2015.12.22.20.43.43.507395.358708586.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0001.2015.12.22.20.43.43.507395.358704578.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0404.2015.12.22.20.43.43.507395.358714250.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0522.2015.12.22.20.43.43.507395.358719461.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0296.2015.12.22.20.43.43.507395.358711658.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0593.2015.12.22.20.43.43.507395.358721166.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0545.2015.12.22.20.43.43.507395.358720013.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0158.2015.12.22.20.43.43.507395.358708346.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0105.2015.12.22.20.43.43.507395.358707074.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0507.2015.12.22.20.43.43.507395.358719101.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0052.2015.12.22.20.43.43.507395.358705802.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0441.2015.12.22.20.43.43.507395.358715138.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0448.2015.12.22.20.43.43.507395.358715306.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0053.2015.12.22.20.43.43.507395.358705826.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0152.2015.12.22.20.43.43.507395.358708202.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0290.2015.12.22.20.43.43.507395.358711514.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0074.2015.12.22.20.43.43.507395.358706330.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0193.2015.12.22.20.43.43.507395.358709186.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0208.2015.12.22.20.43.43.507395.358709546.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0544.2015.12.22.20.43.43.507395.358719989.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0310.2015.12.22.20.43.43.507395.358711994.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0573.2015.12.22.20.43.43.507395.358720685.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0214.2015.12.22.20.43.43.507395.358709690.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0126.2015.12.22.20.43.43.507395.358707578.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0359.2015.12.22.20.43.43.507395.358713170.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0470.2015.12.22.20.43.43.507395.358715834.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0503.2015.12.22.20.43.43.507395.358719005.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0144.2015.12.22.20.43.43.507395.358708010.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0305.2015.12.22.20.43.43.507395.358711874.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0388.2015.12.22.20.43.43.507395.358713866.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0145.2015.12.22.20.43.43.507395.358708034.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0576.2015.12.22.20.43.43.507395.358720758.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0026.2015.12.22.20.43.43.507395.358705178.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0085.2015.12.22.20.43.43.507395.358706594.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0312.2015.12.22.20.43.43.507395.358712042.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0427.2015.12.22.20.43.43.507395.358714802.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0070.2015.12.22.20.43.43.507395.358706234.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0565.2015.12.22.20.43.43.507395.358720493.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0567.2015.12.22.20.43.43.507395.358720541.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0099.2015.12.22.20.43.43.507395.358706930.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0159.2015.12.22.20.43.43.507395.358708370.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0529.2015.12.22.20.43.43.507395.358719629.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0117.2015.12.22.20.43.43.507395.358707362.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0015.2015.12.22.20.43.43.507395.358704914.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0293.2015.12.22.20.43.43.507395.358711586.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0030.2015.12.22.20.43.43.507395.358705274.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0412.2015.12.22.20.43.43.507395.358714442.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0520.2015.12.22.20.43.43.507395.358719413.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0360.2015.12.22.20.43.43.507395.358713194.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0195.2015.12.22.20.43.43.507395.358709234.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0486.2015.12.22.20.43.43.507395.358716218.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0329.2015.12.22.20.43.43.507395.358712450.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0176.2015.12.22.20.43.43.507395.358708778.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0342.2015.12.22.20.43.43.507395.358712762.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0513.2015.12.22.20.43.43.507395.358719245.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0378.2015.12.22.20.43.43.507395.358713626.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0497.2015.12.22.20.43.43.507395.358716482.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0301.2015.12.22.20.43.43.507395.358711778.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0506.2015.12.22.20.43.43.507395.358719077.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0196.2015.12.22.20.43.43.507395.358709258.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0466.2015.12.22.20.43.43.507395.358715738.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0268.2015.12.22.20.43.43.507395.358710986.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0014.2015.12.22.20.43.43.507395.358704890.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0177.2015.12.22.20.43.43.507395.358708802.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0189.2015.12.22.20.43.43.507395.358709090.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0460.2015.12.22.20.43.43.507395.358715594.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0320.2015.12.22.20.43.43.507395.358712234.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0067.2015.12.22.20.43.43.507395.358706162.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0131.2015.12.22.20.43.43.507395.358707698.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0433.2015.12.22.20.43.43.507395.358714946.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0283.2015.12.22.20.43.43.507395.358711346.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0294.2015.12.22.20.43.43.507395.358711610.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0160.2015.12.22.20.43.43.507395.358708394.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0411.2015.12.22.20.43.43.507395.358714418.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0499.2015.12.22.20.43.43.507395.358716530.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0336.2015.12.22.20.43.43.507395.358712618.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0107.2015.12.22.20.43.43.507395.358707122.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0549.2015.12.22.20.43.43.507395.358720109.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0212.2015.12.22.20.43.43.507395.358709642.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0011.2015.12.22.20.43.43.507395.358704818.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0325.2015.12.22.20.43.43.507395.358712354.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0007.2015.12.22.20.43.43.507395.358704722.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0481.2015.12.22.20.43.43.507395.358716098.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0535.2015.12.22.20.43.43.507395.358719773.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0048.2015.12.22.20.43.43.507395.358705706.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0169.2015.12.22.20.43.43.507395.358708610.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0457.2015.12.22.20.43.43.507395.358715522.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0539.2015.12.22.20.43.43.507395.358719869.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0302.2015.12.22.20.43.43.507395.358711802.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0285.2015.12.22.20.43.43.507395.358711394.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0490.2015.12.22.20.43.43.507395.358716314.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0230.2015.12.22.20.43.43.507395.358710074.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0034.2015.12.22.20.43.43.507395.358705370.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0186.2015.12.22.20.43.43.507395.358709018.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0580.2015.12.22.20.43.43.507395.358720854.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0162.2015.12.22.20.43.43.507395.358708442.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0323.2015.12.22.20.43.43.507395.358712306.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0059.2015.12.22.20.43.43.507395.358705970.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0442.2015.12.22.20.43.43.507395.358715162.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0185.2015.12.22.20.43.43.507395.358708994.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0319.2015.12.22.20.43.43.507395.358712210.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0570.2015.12.22.20.43.43.507395.358720613.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0587.2015.12.22.20.43.43.507395.358721022.IMA,1
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0121.2015.12.22.20.43.43.507395.358707458.IMA,0
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0065.2015.12.22.20.43.43.507395.358706114.IMA,2
/root/mayo2016/L192/quarter_1mm/L192_QD_1_1.CT.0004.0215.2015.12.22.20.43.43.507395.358709714.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0120.2015.12.22.18.21.34.776739.358387402.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0047.2015.12.22.18.21.34.776739.358385650.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0418.2015.12.22.18.21.34.776739.358394554.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0220.2015.12.22.18.21.34.776739.358389802.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0133.2015.12.22.18.21.34.776739.358387714.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0500.2015.12.22.18.21.34.776739.358396522.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0237.2015.12.22.18.21.34.776739.358390210.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0339.2015.12.22.18.21.34.776739.358392658.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0184.2015.12.22.18.21.34.776739.358388938.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0099.2015.12.22.18.21.34.776739.358386898.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0128.2015.12.22.18.21.34.776739.358387594.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0149.2015.12.22.18.21.34.776739.358388098.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0244.2015.12.22.18.21.34.776739.358390378.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0170.2015.12.22.18.21.34.776739.358388602.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0344.2015.12.22.18.21.34.776739.358392778.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0233.2015.12.22.18.21.34.776739.358390114.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0485.2015.12.22.18.21.34.776739.358396162.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0177.2015.12.22.18.21.34.776739.358388770.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0397.2015.12.22.18.21.34.776739.358394050.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0520.2015.12.22.18.21.34.776739.358400415.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0398.2015.12.22.18.21.34.776739.358394074.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0124.2015.12.22.18.21.34.776739.358387498.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0342.2015.12.22.18.21.34.776739.358392730.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0314.2015.12.22.18.21.34.776739.358392058.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0312.2015.12.22.18.21.34.776739.358392010.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0069.2015.12.22.18.21.34.776739.358386178.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0023.2015.12.22.18.21.34.776739.358385074.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0487.2015.12.22.18.21.34.776739.358396210.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0515.2015.12.22.18.21.34.776739.358400295.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0062.2015.12.22.18.21.34.776739.358386010.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0334.2015.12.22.18.21.34.776739.358392538.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0145.2015.12.22.18.21.34.776739.358388002.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0136.2015.12.22.18.21.34.776739.358387786.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0041.2015.12.22.18.21.34.776739.358385506.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0274.2015.12.22.18.21.34.776739.358391098.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0185.2015.12.22.18.21.34.776739.358388962.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0191.2015.12.22.18.21.34.776739.358389106.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0201.2015.12.22.18.21.34.776739.358389346.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0311.2015.12.22.18.21.34.776739.358391986.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0501.2015.12.22.18.21.34.776739.358399959.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0195.2015.12.22.18.21.34.776739.358389202.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0356.2015.12.22.18.21.34.776739.358393066.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0335.2015.12.22.18.21.34.776739.358392562.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0289.2015.12.22.18.21.34.776739.358391458.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0014.2015.12.22.18.21.34.776739.358384858.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0471.2015.12.22.18.21.34.776739.358395826.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0443.2015.12.22.18.21.34.776739.358395154.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0472.2015.12.22.18.21.34.776739.358395850.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0005.2015.12.22.18.21.34.776739.358384642.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0480.2015.12.22.18.21.34.776739.358396042.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0175.2015.12.22.18.21.34.776739.358388722.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0377.2015.12.22.18.21.34.776739.358393570.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0015.2015.12.22.18.21.34.776739.358384882.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0378.2015.12.22.18.21.34.776739.358393594.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0073.2015.12.22.18.21.34.776739.358386274.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0052.2015.12.22.18.21.34.776739.358385770.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0225.2015.12.22.18.21.34.776739.358389922.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0469.2015.12.22.18.21.34.776739.358395778.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0058.2015.12.22.18.21.34.776739.358385914.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0358.2015.12.22.18.21.34.776739.358393114.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0296.2015.12.22.18.21.34.776739.358391626.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0309.2015.12.22.18.21.34.776739.358391938.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0155.2015.12.22.18.21.34.776739.358388242.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0394.2015.12.22.18.21.34.776739.358393978.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0053.2015.12.22.18.21.34.776739.358385794.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0042.2015.12.22.18.21.34.776739.358385530.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0350.2015.12.22.18.21.34.776739.358392922.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0491.2015.12.22.18.21.34.776739.358396306.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0518.2015.12.22.18.21.34.776739.358400367.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0281.2015.12.22.18.21.34.776739.358391266.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0261.2015.12.22.18.21.34.776739.358390786.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0118.2015.12.22.18.21.34.776739.358387354.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0001.2015.12.22.18.21.34.776739.358384546.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0048.2015.12.22.18.21.34.776739.358385674.IMA,2
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0492.2015.12.22.18.21.34.776739.358396330.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0321.2015.12.22.18.21.34.776739.358392226.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0189.2015.12.22.18.21.34.776739.358389058.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0219.2015.12.22.18.21.34.776739.358389778.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0074.2015.12.22.18.21.34.776739.358386298.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0512.2015.12.22.18.21.34.776739.358400223.IMA,1
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0161.2015.12.22.18.21.34.776739.358388386.IMA,0
/root/mayo2016/L286/quarter_1mm/L286_QD_1_1.CT.0003.0061.2015.12.22.18.21.34.776739.358385986.IMA,0
